order_id,customer_id,product_id,quantity,order_date,name,age,country,gender,product_name,category,price,cost,month
3849,120,87,4,2023-06-10,Customer_120,49,Saudi Arabia,Male,Product_87,Home,229.31,7.27,6
3850,213,63,8,2023-11-07,Customer_213,48,Kuwait,Female,Product_63,Clothing,311.95,65.4,11
3851,195,18,2,2024-10-04,Customer_195,57,UAE,Male,Product_18,Electronics,118.35,312.1,10
3852,490,12,8,2023-03-05,Customer_490,56,Egypt,Female,Product_12,Toys,159.53,7.14,3
3853,364,91,9,2023-08-15,Customer_364,28,UAE,Female,Product_91,Toys,18.29,290.66,8
3854,500,87,7,2023-10-15,Customer_500,27,Qatar,Male,Product_87,Home,229.31,7.27,10
3855,176,68,9,2023-03-21,Customer_176,37,Egypt,Female,Product_68,Beauty,67.01,392.23,3
3856,386,66,9,2024-05-15,Customer_386,30,Kuwait,Female,Product_66,Electronics,474.26,194.76,5
3857,59,46,6,2023-04-28,Customer_59,27,Kuwait,Female,Product_46,Home,260.38,211.66,4
3858,255,34,4,2023-07-19,Customer_255,56,Saudi Arabia,Male,Product_34,Clothing,118.56,369.36,7
3859,445,61,9,2024-07-05,Customer_445,30,Qatar,Male,Product_61,Beauty,81.52,131.11,7
3860,350,59,7,2023-10-15,Customer_350,27,UAE,Female,Product_59,Home,180.06,395.0,10
3861,145,29,7,2023-08-05,Customer_145,26,Egypt,Male,Product_29,Toys,244.96,349.06,8
3862,112,48,3,2023-02-21,Customer_112,39,Egypt,Female,Product_48,Clothing,365.44,155.7,2
3863,136,17,9,2023-12-14,Customer_136,19,Egypt,Male,Product_17,Home,45.2,77.51,12
3864,38,15,1,2023-05-28,Customer_38,33,Qatar,Female,Product_15,Clothing,158.95,72.84,5
3865,13,95,6,2024-07-15,Customer_13,50,Kuwait,Female,Product_95,Electronics,189.06,210.77,7
3866,407,17,3,2024-01-22,Customer_407,29,UAE,Female,Product_17,Home,45.2,77.51,1
3867,59,41,3,2024-02-15,Customer_59,27,Kuwait,Female,Product_41,Toys,147.85,55.66,2
3868,67,30,4,2024-12-15,Customer_67,47,Kuwait,Female,Product_30,Beauty,280.01,298.89,12
3869,127,58,9,2024-06-25,Customer_127,43,UAE,Female,Product_58,Electronics,451.24,265.03,6
3870,500,59,4,2023-03-10,Customer_500,27,Qatar,Male,Product_59,Home,180.06,395.0,3
3871,123,35,8,2024-09-06,Customer_123,47,Kuwait,Male,Product_35,Electronics,299.51,285.89,9
3872,135,18,2,2024-02-11,Customer_135,37,Kuwait,Female,Product_18,Electronics,118.35,312.1,2
3873,410,97,4,2024-04-12,Customer_410,46,Saudi Arabia,Female,Product_97,Beauty,70.74,176.02,4
3874,32,31,3,2023-11-15,Customer_32,28,UAE,Male,Product_31,Electronics,190.48,21.14,11
3875,95,7,2,2024-07-05,Customer_95,30,Saudi Arabia,Female,Product_7,Electronics,266.85,117.02,7
3876,22,5,8,2024-07-30,Customer_22,29,Qatar,Male,Product_5,Home,312.44,170.43,7
3877,178,6,2,2024-08-19,Customer_178,47,Kuwait,Female,Product_6,Electronics,164.89,345.75,8
3878,232,14,6,2023-08-19,Customer_232,25,Saudi Arabia,Male,Product_14,Clothing,36.07,150.08,8
3879,200,33,4,2023-11-17,Customer_200,55,Qatar,Female,Product_33,Home,95.43,258.84,11
3880,24,92,8,2024-01-10,Customer_24,31,UAE,Female,Product_92,Electronics,361.74,148.05,1
3881,172,50,6,2024-03-09,Customer_172,39,Saudi Arabia,Female,Product_50,Toys,315.37,252.15,3
3882,256,97,5,2023-07-07,Customer_256,47,Qatar,Male,Product_97,Beauty,70.74,176.02,7
3883,174,99,8,2024-05-18,Customer_174,59,Qatar,Female,Product_99,Electronics,409.52,180.13,5
3884,48,4,3,2023-08-15,Customer_48,25,UAE,Male,Product_4,Beauty,238.96,44.13,8
3885,204,49,8,2023-12-22,Customer_204,23,UAE,Female,Product_49,Beauty,107.42,54.44,12
3886,446,83,7,2023-03-27,Customer_446,35,Saudi Arabia,Male,Product_83,Clothing,337.21,338.11,3
3887,144,71,6,2023-01-26,Customer_144,52,Egypt,Female,Product_71,Beauty,407.7,91.28,1
3888,336,26,1,2024-08-10,Customer_336,30,Egypt,Female,Product_26,Beauty,51.73,366.32,8
3889,268,73,1,2023-11-01,Customer_268,18,Kuwait,Male,Product_73,Clothing,87.93,131.02,11
3890,7,34,6,2024-05-18,Customer_7,56,Qatar,Female,Product_34,Clothing,118.56,369.36,5
3891,419,66,7,2023-06-08,Customer_419,30,Egypt,Male,Product_66,Electronics,474.26,194.76,6
3892,356,7,8,2024-03-28,Customer_356,28,Egypt,Female,Product_7,Electronics,266.85,117.02,3
3893,383,91,1,2024-06-27,Customer_383,23,Egypt,Male,Product_91,Toys,18.29,290.66,6
3894,369,25,2,2024-09-13,Customer_369,59,UAE,Female,Product_25,Clothing,382.35,171.03,9
3895,438,36,5,2024-03-26,Customer_438,56,Qatar,Male,Product_36,Home,339.29,91.02,3
3896,321,73,9,2024-02-20,Customer_321,55,Kuwait,Female,Product_73,Clothing,87.93,131.02,2
3897,394,86,1,2024-09-07,Customer_394,40,UAE,Female,Product_86,Beauty,70.2,126.0,9
3898,347,68,9,2023-01-24,Customer_347,28,UAE,Male,Product_68,Beauty,67.01,392.23,1
3899,145,38,2,2023-05-07,Customer_145,26,Egypt,Male,Product_38,Electronics,462.23,66.09,5
3900,162,82,4,2023-12-17,Customer_162,28,UAE,Female,Product_82,Beauty,39.93,307.25,12
3901,464,41,2,2023-11-05,Customer_464,38,Kuwait,Female,Product_41,Toys,147.85,55.66,11
3902,21,31,7,2023-10-06,Customer_21,32,Qatar,Female,Product_31,Electronics,190.48,21.14,10
3903,499,89,2,2023-07-21,Customer_499,42,Saudi Arabia,Male,Product_89,Clothing,67.18,205.02,7
3904,329,36,2,2023-03-28,Customer_329,55,UAE,Male,Product_36,Home,339.29,91.02,3
3905,93,87,6,2024-06-29,Customer_93,28,UAE,Male,Product_87,Home,229.31,7.27,6
3906,383,12,8,2023-12-27,Customer_383,23,Egypt,Male,Product_12,Toys,159.53,7.14,12
3907,426,45,6,2023-11-13,Customer_426,40,Kuwait,Male,Product_45,Electronics,87.89,130.75,11
3908,18,62,3,2024-06-24,Customer_18,38,Kuwait,Female,Product_62,Electronics,382.64,145.93,6
3909,274,24,2,2024-08-23,Customer_274,48,Qatar,Male,Product_24,Beauty,77.24,251.59,8
3910,310,89,2,2023-10-05,Customer_310,53,Kuwait,Male,Product_89,Clothing,67.18,205.02,10
3911,431,15,6,2023-01-13,Customer_431,52,UAE,Female,Product_15,Clothing,158.95,72.84,1
3912,230,25,9,2023-09-15,Customer_230,33,Egypt,Female,Product_25,Clothing,382.35,171.03,9
3913,96,37,3,2024-11-11,Customer_96,52,Qatar,Male,Product_37,Toys,141.81,156.89,11
3914,304,32,6,2023-02-11,Customer_304,19,Saudi Arabia,Female,Product_32,Electronics,110.16,171.36,2
3915,412,52,1,2024-01-12,Customer_412,49,Egypt,Female,Product_52,Clothing,368.09,69.49,1
3916,38,94,7,2024-05-30,Customer_38,33,Qatar,Female,Product_94,Home,135.9,308.65,5
3917,284,83,2,2023-05-16,Customer_284,37,Qatar,Male,Product_83,Clothing,337.21,338.11,5
3918,364,26,2,2023-02-03,Customer_364,28,UAE,Female,Product_26,Beauty,51.73,366.32,2
3919,330,72,8,2023-11-04,Customer_330,46,UAE,Female,Product_72,Electronics,319.3,367.08,11
3920,373,67,6,2023-11-01,Customer_373,41,Saudi Arabia,Female,Product_67,Toys,135.82,291.51,11
3921,423,93,2,2023-03-19,Customer_423,28,Kuwait,Male,Product_93,Clothing,239.38,69.8,3
3922,454,22,5,2023-05-25,Customer_454,40,Qatar,Female,Product_22,Clothing,65.17,63.7,5
3923,275,20,7,2024-01-31,Customer_275,42,Saudi Arabia,Female,Product_20,Clothing,184.22,56.6,1
3924,93,62,1,2023-07-03,Customer_93,28,UAE,Male,Product_62,Electronics,382.64,145.93,7
3925,310,31,6,2024-05-25,Customer_310,53,Kuwait,Male,Product_31,Electronics,190.48,21.14,5
3926,169,46,4,2024-06-15,Customer_169,39,Qatar,Male,Product_46,Home,260.38,211.66,6
3927,5,48,3,2024-10-31,Customer_5,52,Egypt,Female,Product_48,Clothing,365.44,155.7,10
3928,128,86,4,2024-08-12,Customer_128,46,UAE,Male,Product_86,Beauty,70.2,126.0,8
3929,376,1,8,2023-06-09,Customer_376,24,Qatar,Female,Product_1,Toys,59.94,46.05,6
3930,79,28,9,2024-10-11,Customer_79,54,Kuwait,Male,Product_28,Home,107.76,58.66,10
3931,448,97,4,2023-10-09,Customer_448,56,UAE,Male,Product_97,Beauty,70.74,176.02,10
3932,326,47,7,2023-12-04,Customer_326,53,Kuwait,Female,Product_47,Home,374.67,381.1,12
3933,33,81,1,2024-01-17,Customer_33,43,Qatar,Female,Product_81,Toys,273.89,275.85,1
3934,268,68,8,2024-04-23,Customer_268,18,Kuwait,Male,Product_68,Beauty,67.01,392.23,4
3935,132,4,4,2024-03-20,Customer_132,21,Egypt,Female,Product_4,Beauty,238.96,44.13,3
3936,136,9,7,2024-04-13,Customer_136,19,Egypt,Male,Product_9,Beauty,95.19,33.95,4
3937,378,32,2,2024-01-26,Customer_378,34,UAE,Male,Product_32,Electronics,110.16,171.36,1
3938,394,74,4,2023-03-31,Customer_394,40,UAE,Female,Product_74,Home,461.89,134.75,3
3939,347,8,3,2023-07-26,Customer_347,28,UAE,Male,Product_8,Electronics,269.68,57.24,7
3940,301,66,9,2023-08-29,Customer_301,28,Qatar,Male,Product_66,Electronics,474.26,194.76,8
3941,384,79,2,2024-12-05,Customer_384,19,UAE,Male,Product_79,Electronics,422.73,146.32,12
3942,449,31,9,2024-12-01,Customer_449,23,Egypt,Male,Product_31,Electronics,190.48,21.14,12
3943,347,66,1,2023-04-01,Customer_347,28,UAE,Male,Product_66,Electronics,474.26,194.76,4
3944,45,24,9,2023-07-13,Customer_45,27,Kuwait,Female,Product_24,Beauty,77.24,251.59,7
3945,73,17,7,2024-04-26,Customer_73,33,Saudi Arabia,Female,Product_17,Home,45.2,77.51,4
3946,204,52,7,2023-05-29,Customer_204,23,UAE,Female,Product_52,Clothing,368.09,69.49,5
3947,53,23,7,2024-10-03,Customer_53,47,Saudi Arabia,Male,Product_23,Electronics,407.77,359.88,10
3948,306,73,1,2023-04-11,Customer_306,37,Kuwait,Female,Product_73,Clothing,87.93,131.02,4
3949,143,100,3,2024-02-11,Customer_143,32,Egypt,Female,Product_100,Home,423.31,166.36,2
3950,238,6,9,2023-04-25,Customer_238,18,Kuwait,Male,Product_6,Electronics,164.89,345.75,4
3951,4,8,6,2024-02-14,Customer_4,46,Egypt,Male,Product_8,Electronics,269.68,57.24,2
3952,412,52,3,2024-06-09,Customer_412,49,Egypt,Female,Product_52,Clothing,368.09,69.49,6
3953,64,39,3,2023-06-08,Customer_64,56,Qatar,Female,Product_39,Beauty,10.57,155.0,6
3954,47,40,8,2023-08-07,Customer_47,22,UAE,Female,Product_40,Toys,315.43,258.14,8
3955,1,88,6,2023-10-01,Customer_1,28,Egypt,Female,Product_88,Beauty,224.58,271.82,10
3956,129,25,5,2024-01-05,Customer_129,38,Saudi Arabia,Female,Product_25,Clothing,382.35,171.03,1
3957,360,80,1,2023-09-20,Customer_360,30,Saudi Arabia,Male,Product_80,Toys,141.57,180.05,9
3958,388,14,5,2024-11-11,Customer_388,29,Egypt,Male,Product_14,Clothing,36.07,150.08,11
3959,500,13,7,2023-09-22,Customer_500,27,Qatar,Male,Product_13,Clothing,337.8,197.23,9
3960,250,62,7,2024-02-28,Customer_250,50,Egypt,Male,Product_62,Electronics,382.64,145.93,2
3961,333,93,9,2024-08-06,Customer_333,48,Egypt,Male,Product_93,Clothing,239.38,69.8,8
3962,356,100,1,2024-07-30,Customer_356,28,Egypt,Female,Product_100,Home,423.31,166.36,7
3963,51,28,7,2024-08-09,Customer_51,48,UAE,Male,Product_28,Home,107.76,58.66,8
3964,470,80,3,2023-12-07,Customer_470,51,Saudi Arabia,Female,Product_80,Toys,141.57,180.05,12
3965,402,34,8,2024-05-29,Customer_402,49,Kuwait,Male,Product_34,Clothing,118.56,369.36,5
3966,38,2,8,2024-10-04,Customer_38,33,Qatar,Female,Product_2,Electronics,385.43,21.99,10
3967,39,48,5,2024-03-24,Customer_39,44,Saudi Arabia,Male,Product_48,Clothing,365.44,155.7,3
3968,208,85,3,2023-08-17,Customer_208,59,Saudi Arabia,Male,Product_85,Beauty,414.85,139.99,8
3969,312,97,9,2023-01-27,Customer_312,51,Saudi Arabia,Female,Product_97,Beauty,70.74,176.02,1
3970,166,58,4,2024-12-12,Customer_166,19,Saudi Arabia,Male,Product_58,Electronics,451.24,265.03,12
3971,401,10,2,2023-07-10,Customer_401,46,Egypt,Male,Product_10,Clothing,414.83,68.27,7
3972,50,29,9,2023-07-23,Customer_50,57,UAE,Female,Product_29,Toys,244.96,349.06,7
3973,318,55,6,2024-07-27,Customer_318,26,Qatar,Male,Product_55,Clothing,175.47,286.16,7
3974,76,28,7,2023-04-08,Customer_76,33,Qatar,Female,Product_28,Home,107.76,58.66,4
3975,61,59,7,2024-06-09,Customer_61,22,UAE,Female,Product_59,Home,180.06,395.0,6
3976,420,64,8,2023-01-09,Customer_420,24,Egypt,Male,Product_64,Electronics,294.5,211.05,1
3977,329,87,2,2024-05-29,Customer_329,55,UAE,Male,Product_87,Home,229.31,7.27,5
3978,302,49,1,2024-08-20,Customer_302,42,Egypt,Male,Product_49,Beauty,107.42,54.44,8
3979,351,66,6,2024-09-21,Customer_351,32,Egypt,Female,Product_66,Electronics,474.26,194.76,9
3980,422,70,3,2024-03-11,Customer_422,55,Qatar,Female,Product_70,Toys,87.93,339.69,3
3981,282,22,5,2023-12-06,Customer_282,31,Kuwait,Male,Product_22,Clothing,65.17,63.7,12
3982,426,73,3,2023-02-06,Customer_426,40,Kuwait,Male,Product_73,Clothing,87.93,131.02,2
3983,469,85,9,2023-03-29,Customer_469,58,Saudi Arabia,Male,Product_85,Beauty,414.85,139.99,3
3984,109,52,8,2023-07-16,Customer_109,43,Qatar,Male,Product_52,Clothing,368.09,69.49,7
3985,488,16,3,2024-06-26,Customer_488,19,UAE,Female,Product_16,Clothing,102.81,185.46,6
3986,232,83,3,2023-12-25,Customer_232,25,Saudi Arabia,Male,Product_83,Clothing,337.21,338.11,12
3987,235,97,7,2023-02-15,Customer_235,25,Egypt,Female,Product_97,Beauty,70.74,176.02,2
3988,477,94,2,2024-02-02,Customer_477,52,Saudi Arabia,Male,Product_94,Home,135.9,308.65,2
3989,239,27,6,2023-09-22,Customer_239,39,Saudi Arabia,Male,Product_27,Home,339.0,342.47,9
3990,321,66,8,2024-01-23,Customer_321,55,Kuwait,Female,Product_66,Electronics,474.26,194.76,1
3991,457,80,1,2024-01-18,Customer_457,31,UAE,Female,Product_80,Toys,141.57,180.05,1
3992,299,81,9,2023-04-09,Customer_299,57,Kuwait,Male,Product_81,Toys,273.89,275.85,4
3993,338,4,5,2023-06-28,Customer_338,22,Saudi Arabia,Female,Product_4,Beauty,238.96,44.13,6
3994,79,36,5,2023-12-06,Customer_79,54,Kuwait,Male,Product_36,Home,339.29,91.02,12
3995,63,84,2,2023-07-10,Customer_63,56,Egypt,Female,Product_84,Home,30.27,345.42,7
3996,469,71,1,2023-04-06,Customer_469,58,Saudi Arabia,Male,Product_71,Beauty,407.7,91.28,4
3997,161,78,1,2024-08-02,Customer_161,19,Kuwait,Female,Product_78,Clothing,244.53,264.75,8
3998,57,95,4,2024-09-25,Customer_57,25,UAE,Female,Product_95,Electronics,189.06,210.77,9
3999,32,65,7,2024-08-16,Customer_32,28,UAE,Male,Product_65,Home,355.4,7.71,8
4000,276,75,7,2024-09-14,Customer_276,41,Saudi Arabia,Male,Product_75,Electronics,145.63,13.16,9
4001,455,46,2,2024-01-15,Customer_455,39,Kuwait,Female,Product_46,Home,260.38,211.66,1
4002,13,42,7,2024-06-25,Customer_13,50,Kuwait,Female,Product_42,Home,175.95,61.58,6
4003,245,80,4,2024-04-28,Customer_245,47,UAE,Male,Product_80,Toys,141.57,180.05,4
4004,494,40,4,2023-02-04,Customer_494,20,Kuwait,Male,Product_40,Toys,315.43,258.14,2
4005,18,12,2,2024-09-06,Customer_18,38,Kuwait,Female,Product_12,Toys,159.53,7.14,9
4006,121,39,2,2023-12-28,Customer_121,57,UAE,Male,Product_39,Beauty,10.57,155.0,12
4007,435,97,4,2023-07-09,Customer_435,26,Qatar,Male,Product_97,Beauty,70.74,176.02,7
4008,47,31,9,2024-07-19,Customer_47,22,UAE,Female,Product_31,Electronics,190.48,21.14,7
4009,272,35,9,2023-09-05,Customer_272,58,Qatar,Male,Product_35,Electronics,299.51,285.89,9
4010,481,69,4,2023-04-28,Customer_481,48,Saudi Arabia,Male,Product_69,Toys,208.09,37.41,4
4011,265,96,1,2023-08-23,Customer_265,22,UAE,Female,Product_96,Beauty,278.58,4.37,8
4012,481,70,8,2023-01-30,Customer_481,48,Saudi Arabia,Male,Product_70,Toys,87.93,339.69,1
4013,497,54,7,2023-06-05,Customer_497,24,Kuwait,Female,Product_54,Beauty,321.44,214.75,6
4014,388,34,9,2024-04-11,Customer_388,29,Egypt,Male,Product_34,Clothing,118.56,369.36,4
4015,213,67,5,2024-12-29,Customer_213,48,Kuwait,Female,Product_67,Toys,135.82,291.51,12
4016,321,38,4,2024-01-16,Customer_321,55,Kuwait,Female,Product_38,Electronics,462.23,66.09,1
4017,36,69,4,2024-05-03,Customer_36,26,Saudi Arabia,Female,Product_69,Toys,208.09,37.41,5
4018,189,26,5,2024-05-08,Customer_189,51,Egypt,Male,Product_26,Beauty,51.73,366.32,5
4019,250,78,3,2023-10-20,Customer_250,50,Egypt,Male,Product_78,Clothing,244.53,264.75,10
4020,385,86,6,2024-12-07,Customer_385,19,Kuwait,Male,Product_86,Beauty,70.2,126.0,12
4021,471,88,1,2024-06-24,Customer_471,24,Qatar,Female,Product_88,Beauty,224.58,271.82,6
4022,155,78,1,2024-12-19,Customer_155,27,Qatar,Male,Product_78,Clothing,244.53,264.75,12
4023,61,32,7,2023-08-15,Customer_61,22,UAE,Female,Product_32,Electronics,110.16,171.36,8
4024,132,41,4,2023-03-24,Customer_132,21,Egypt,Female,Product_41,Toys,147.85,55.66,3
4025,328,63,5,2023-02-09,Customer_328,36,UAE,Female,Product_63,Clothing,311.95,65.4,2
4026,410,33,5,2024-06-20,Customer_410,46,Saudi Arabia,Female,Product_33,Home,95.43,258.84,6
4027,180,44,7,2024-05-19,Customer_180,49,Kuwait,Female,Product_44,Toys,33.93,70.37,5
4028,267,93,9,2023-02-06,Customer_267,21,Kuwait,Male,Product_93,Clothing,239.38,69.8,2
4029,12,100,9,2024-02-05,Customer_12,49,Saudi Arabia,Male,Product_100,Home,423.31,166.36,2
4030,161,99,1,2024-09-19,Customer_161,19,Kuwait,Female,Product_99,Electronics,409.52,180.13,9
4031,366,18,2,2023-08-09,Customer_366,39,Kuwait,Male,Product_18,Electronics,118.35,312.1,8
4032,139,47,3,2024-12-20,Customer_139,40,Kuwait,Female,Product_47,Home,374.67,381.1,12
4033,457,23,7,2023-02-23,Customer_457,31,UAE,Female,Product_23,Electronics,407.77,359.88,2
4034,189,23,5,2024-11-05,Customer_189,51,Egypt,Male,Product_23,Electronics,407.77,359.88,11
4035,193,40,5,2023-04-28,Customer_193,25,Qatar,Male,Product_40,Toys,315.43,258.14,4
4036,472,32,4,2024-04-05,Customer_472,23,Saudi Arabia,Female,Product_32,Electronics,110.16,171.36,4
4037,245,66,6,2024-07-11,Customer_245,47,UAE,Male,Product_66,Electronics,474.26,194.76,7
4038,241,19,7,2024-08-16,Customer_241,40,Saudi Arabia,Male,Product_19,Home,302.0,123.92,8
4039,44,60,9,2024-08-08,Customer_44,47,Kuwait,Female,Product_60,Home,404.11,170.36,8
4040,486,1,9,2024-11-23,Customer_486,51,Egypt,Male,Product_1,Toys,59.94,46.05,11
4041,17,62,9,2024-11-06,Customer_17,45,Egypt,Female,Product_62,Electronics,382.64,145.93,11
4042,289,48,8,2023-03-18,Customer_289,18,UAE,Male,Product_48,Clothing,365.44,155.7,3
4043,289,52,7,2023-09-11,Customer_289,18,UAE,Male,Product_52,Clothing,368.09,69.49,9
4044,122,70,1,2024-10-06,Customer_122,24,Qatar,Female,Product_70,Toys,87.93,339.69,10
4045,303,91,2,2024-07-07,Customer_303,56,Saudi Arabia,Female,Product_91,Toys,18.29,290.66,7
4046,379,32,7,2023-01-11,Customer_379,30,Saudi Arabia,Male,Product_32,Electronics,110.16,171.36,1
4047,273,24,5,2024-06-24,Customer_273,34,Saudi Arabia,Female,Product_24,Beauty,77.24,251.59,6
4048,494,70,9,2023-08-30,Customer_494,20,Kuwait,Male,Product_70,Toys,87.93,339.69,8
4049,402,9,7,2023-12-29,Customer_402,49,Kuwait,Male,Product_9,Beauty,95.19,33.95,12
4050,319,15,6,2024-03-31,Customer_319,26,Kuwait,Female,Product_15,Clothing,158.95,72.84,3
4051,500,99,4,2024-12-15,Customer_500,27,Qatar,Male,Product_99,Electronics,409.52,180.13,12
4052,226,99,1,2024-08-27,Customer_226,21,UAE,Female,Product_99,Electronics,409.52,180.13,8
4053,34,44,5,2023-06-23,Customer_34,36,Saudi Arabia,Female,Product_44,Toys,33.93,70.37,6
4054,46,31,9,2024-03-13,Customer_46,30,UAE,Male,Product_31,Electronics,190.48,21.14,3
4055,14,1,6,2023-06-20,Customer_14,41,UAE,Female,Product_1,Toys,59.94,46.05,6
4056,354,61,6,2024-08-13,Customer_354,59,UAE,Female,Product_61,Beauty,81.52,131.11,8
4057,42,97,1,2024-05-08,Customer_42,38,Egypt,Male,Product_97,Beauty,70.74,176.02,5
4058,24,46,3,2023-03-28,Customer_24,31,UAE,Female,Product_46,Home,260.38,211.66,3
4059,126,42,8,2023-08-09,Customer_126,47,Saudi Arabia,Male,Product_42,Home,175.95,61.58,8
4060,243,85,9,2024-11-01,Customer_243,21,UAE,Male,Product_85,Beauty,414.85,139.99,11
4061,117,68,5,2024-02-29,Customer_117,38,Kuwait,Male,Product_68,Beauty,67.01,392.23,2
4062,361,74,6,2024-11-27,Customer_361,20,Kuwait,Male,Product_74,Home,461.89,134.75,11
4063,498,73,7,2024-01-31,Customer_498,55,Saudi Arabia,Male,Product_73,Clothing,87.93,131.02,1
4064,494,93,5,2024-11-18,Customer_494,20,Kuwait,Male,Product_93,Clothing,239.38,69.8,11
4065,469,53,4,2024-03-10,Customer_469,58,Saudi Arabia,Male,Product_53,Toys,146.9,154.85,3
4066,168,35,7,2024-07-28,Customer_168,38,Kuwait,Female,Product_35,Electronics,299.51,285.89,7
4067,375,65,4,2023-08-30,Customer_375,41,Kuwait,Female,Product_65,Home,355.4,7.71,8
4068,213,32,6,2023-10-18,Customer_213,48,Kuwait,Female,Product_32,Electronics,110.16,171.36,10
4069,300,14,1,2024-06-24,Customer_300,29,Qatar,Male,Product_14,Clothing,36.07,150.08,6
4070,162,4,9,2023-08-23,Customer_162,28,UAE,Female,Product_4,Beauty,238.96,44.13,8
4071,415,92,2,2023-04-11,Customer_415,47,Saudi Arabia,Female,Product_92,Electronics,361.74,148.05,4
4072,314,83,2,2024-01-02,Customer_314,24,Kuwait,Male,Product_83,Clothing,337.21,338.11,1
4073,445,11,3,2023-03-18,Customer_445,30,Qatar,Male,Product_11,Home,45.51,287.13,3
4074,449,26,6,2024-05-31,Customer_449,23,Egypt,Male,Product_26,Beauty,51.73,366.32,5
4075,413,5,2,2023-04-19,Customer_413,44,Kuwait,Female,Product_5,Home,312.44,170.43,4
4076,347,82,1,2023-07-11,Customer_347,28,UAE,Male,Product_82,Beauty,39.93,307.25,7
4077,76,9,8,2023-05-27,Customer_76,33,Qatar,Female,Product_9,Beauty,95.19,33.95,5
4078,121,98,4,2024-01-09,Customer_121,57,UAE,Male,Product_98,Electronics,123.01,387.33,1
4079,257,7,8,2023-07-13,Customer_257,22,Qatar,Female,Product_7,Electronics,266.85,117.02,7
4080,69,23,4,2023-07-10,Customer_69,42,Kuwait,Female,Product_23,Electronics,407.77,359.88,7
4081,342,68,7,2023-01-24,Customer_342,50,UAE,Male,Product_68,Beauty,67.01,392.23,1
4082,472,30,5,2023-04-01,Customer_472,23,Saudi Arabia,Female,Product_30,Beauty,280.01,298.89,4
4083,388,97,3,2024-11-14,Customer_388,29,Egypt,Male,Product_97,Beauty,70.74,176.02,11
4084,408,11,2,2024-09-23,Customer_408,44,Kuwait,Male,Product_11,Home,45.51,287.13,9
4085,272,64,2,2023-10-06,Customer_272,58,Qatar,Male,Product_64,Electronics,294.5,211.05,10
4086,285,78,2,2024-01-29,Customer_285,45,Egypt,Male,Product_78,Clothing,244.53,264.75,1
4087,404,20,2,2024-07-23,Customer_404,21,Qatar,Male,Product_20,Clothing,184.22,56.6,7
4088,217,68,1,2024-02-19,Customer_217,42,Kuwait,Male,Product_68,Beauty,67.01,392.23,2
4089,391,71,4,2024-05-20,Customer_391,39,Egypt,Female,Product_71,Beauty,407.7,91.28,5
4090,499,19,3,2024-11-13,Customer_499,42,Saudi Arabia,Male,Product_19,Home,302.0,123.92,11
4091,279,80,6,2023-11-14,Customer_279,59,Kuwait,Male,Product_80,Toys,141.57,180.05,11
4092,293,49,5,2023-01-19,Customer_293,41,Kuwait,Female,Product_49,Beauty,107.42,54.44,1
4093,13,37,5,2024-09-19,Customer_13,50,Kuwait,Female,Product_37,Toys,141.81,156.89,9
4094,210,3,2,2024-07-10,Customer_210,22,Egypt,Female,Product_3,Electronics,274.96,132.4,7
4095,15,25,6,2024-03-01,Customer_15,53,Egypt,Male,Product_25,Clothing,382.35,171.03,3
4096,402,42,7,2023-11-23,Customer_402,49,Kuwait,Male,Product_42,Home,175.95,61.58,11
4097,364,47,7,2023-02-03,Customer_364,28,UAE,Female,Product_47,Home,374.67,381.1,2
4098,20,19,4,2023-08-02,Customer_20,38,Kuwait,Female,Product_19,Home,302.0,123.92,8
4099,171,86,2,2023-06-30,Customer_171,21,Qatar,Female,Product_86,Beauty,70.2,126.0,6
4100,236,65,7,2024-02-25,Customer_236,20,Saudi Arabia,Male,Product_65,Home,355.4,7.71,2
4101,135,48,4,2023-06-09,Customer_135,37,Kuwait,Female,Product_48,Clothing,365.44,155.7,6
4102,114,3,9,2023-10-01,Customer_114,58,Egypt,Male,Product_3,Electronics,274.96,132.4,10
4103,348,38,2,2024-06-27,Customer_348,22,Egypt,Male,Product_38,Electronics,462.23,66.09,6
4104,433,72,4,2024-05-12,Customer_433,54,UAE,Male,Product_72,Electronics,319.3,367.08,5
4105,459,80,6,2024-03-18,Customer_459,28,Egypt,Female,Product_80,Toys,141.57,180.05,3
4106,493,3,7,2023-06-06,Customer_493,55,Egypt,Male,Product_3,Electronics,274.96,132.4,6
4107,365,42,4,2024-07-15,Customer_365,21,UAE,Female,Product_42,Home,175.95,61.58,7
4108,169,69,5,2023-01-11,Customer_169,39,Qatar,Male,Product_69,Toys,208.09,37.41,1
4109,354,11,1,2023-03-07,Customer_354,59,UAE,Female,Product_11,Home,45.51,287.13,3
4110,408,60,8,2023-01-04,Customer_408,44,Kuwait,Male,Product_60,Home,404.11,170.36,1
4111,370,59,6,2023-04-30,Customer_370,22,Qatar,Female,Product_59,Home,180.06,395.0,4
4112,154,62,3,2024-06-02,Customer_154,52,Kuwait,Male,Product_62,Electronics,382.64,145.93,6
4113,122,19,6,2023-09-25,Customer_122,24,Qatar,Female,Product_19,Home,302.0,123.92,9
4114,14,52,1,2024-05-15,Customer_14,41,UAE,Female,Product_52,Clothing,368.09,69.49,5
4115,337,82,7,2023-07-02,Customer_337,33,UAE,Male,Product_82,Beauty,39.93,307.25,7
